Subject_Name,Evaluation_Name,Student_Name,Grade
Computer Science,TP10,Ivy Green,8.333333
Computer Science,TP6,Ivy Green,2.0
Computer Science,TP9,Ivy Green,5.3333335
Computer Science,TP7,Jack Teal,1.6666666
Computer Science,TP2,Jack Teal,4.4761906
Computer Science,TP10,Jack Teal,9.333333
Computer Science,TP8,Jack Teal,6.3333335
Computer Science,TP6,Grace Beige,2.6666667
Computer Science,TP Final,Grace Beige,3.857143
Computer Science,TP7,Grace Beige,8.0
Computer Science,TP10,Olivia Beige,6.6666665
Computer Science,TP Final,Olivia Beige,4.142857
Computer Science,TP5,Quincy Pink,8.333333
Computer Science,TP Final,Quincy Pink,6.0
Computer Science,TP7,Quincy Pink,5.3333335
Computer Science,TP Final,Grace Davis,5.285714
Computer Science,TP6,Grace Davis,6.3333335
Computer Science,TP7,Grace Davis,4.3333335
Computer Science,TP Final,Kelly Yellow,4.142857
Computer Science,TP9,Kelly Yellow,5.0
Computer Science,TP8,Kelly Yellow,7.6666665
Computer Science,TP7,Jack Blue,6.6666665
Computer Science,TP3,Olivia Purple,5.178571
Computer Science,TP10,Olivia Purple,4.0
Computer Science,TP9,Olivia Purple,3.6666667
Computer Science,TP5,Olivia Purple,3.6666667
Computer Science,TP8,Alice Black,3.3333333
Computer Science,TP6,Alice Black,6.6666665
Computer Science,TP5,Alice Black,6.3333335
Computer Science,TP Final,Alice Black,4.857143
Computer Science,TP5,Jack Purple,5.3333335
Computer Science,TP10,Jack Purple,2.3333333
Computer Science,TP7,Jack Johnson,6.3333335
Computer Science,TP Final,Jack Johnson,4.0
Computer Science,TP9,Paul Johnson,4.3333335
Computer Science,TP Final,Paul Johnson,6.857143
Computer Science,TP4,Paul Johnson,5.25
Computer Science,TP10,Paul Johnson,6.6666665
Computer Science,TP6,Ivy Purple,2.6666667
Computer Science,TP8,Ivy Purple,5.6666665
Computer Science,TP5,Ivy Purple,4.6666665
Computer Science,TP7,Ivy Purple,4.6666665
Computer Science,TP10,Ivy Purple,1.6666666
Computer Science,TP7,Grace Blue,5.6666665
Computer Science,TP8,Grace Blue,8.666667
Computer Science,TP9,Sam Pink,5.0
Computer Science,TP4,Sam Pink,4.25
Computer Science,TP Final,Sam Pink,5.0
Computer Science,TP10,Sam Pink,2.6666667
Computer Science,TP5,Sam Pink,3.6666667
Computer Science,TP5,Frank Brown,4.3333335
Computer Science,TP Final,Frank Brown,6.142857
Computer Science,TP10,Grace Teal,4.0
Computer Science,TP6,Grace Teal,5.3333335
Computer Science,TP Final,Grace Teal,5.142857
Computer Science,TP8,Grace Teal,7.3333335
Computer Science,TP7,Grace Teal,7.3333335
Computer Science,TP10,Frank Orange,6.3333335
Computer Science,TP6,Frank Orange,5.6666665
Computer Science,TP5,Hank Cyan,5.6666665
Computer Science,TP1,Hank Cyan,4.095238
Computer Science,TP7,Hank Cyan,4.0
Computer Science,TP10,Hank Cyan,5.6666665
Computer Science,TP5,Grace Johnson,5.0
Computer Science,TP Final,Grace Johnson,5.0
Computer Science,TP9,Grace Johnson,9.666667
Computer Science,TP Final,Mona Pink,3.5714285
Computer Science,TP7,Mona Pink,3.6666667
Computer Science,TP6,Mona Pink,3.3333333
Computer Science,TP9,Mona Pink,5.3333335
Computer Science,TP8,Nick Cyan,3.6666667
Computer Science,TP5,Nick Cyan,5.3333335
Computer Science,TP Final,Nick Cyan,5.142857
Computer Science,TP7,Nick Cyan,7.0
Computer Science,TP Final,Sam White,3.5714285
Computer Science,TP7,Sam White,6.6666665
Computer Science,TP6,Sam White,3.3333333
Computer Science,TP9,Bob Purple,5.6666665
Computer Science,TP Final,Bob Purple,4.142857
Computer Science,TP1,Bob Purple,5.142857
Computer Science,TP7,Bob Purple,2.6666667
Computer Science,TP5,Bob Purple,4.3333335
Computer Science,TP Final,Eve Azure,5.285714
Computer Science,TP6,Eve Azure,6.3333335
Computer Science,TP7,Eve Azure,6.0
Computer Science,TP9,Eve Azure,5.3333335
Computer Science,TP Final,Quincy Yellow,4.571429
Computer Science,TP10,Quincy Yellow,5.0
Computer Science,TP Final,Grace Gray,4.714286
Computer Science,TP5,Grace Gray,4.0
Computer Science,TP8,Grace Gray,5.0
Computer Science,TP6,Grace Gray,6.3333335
Computer Science,TP4,Liam Johnson,5.5
Computer Science,TP Final,Liam Johnson,5.857143
Computer Science,TP Final,Liam White,3.0
Computer Science,TP8,Liam White,3.0
Computer Science,TP6,Paul Black,3.3333333
Computer Science,TP8,Paul Black,9.333333
Computer Science,TP Final,Paul Black,6.428571
Computer Science,TP2,Dana Pink,5.1904764
Computer Science,TP7,Dana Pink,4.0
Computer Science,TP Final,Dana Pink,7.0
Computer Science,TP Final,Liam Green,6.8333335
Computer Science,TP10,Liam Green,6.0
Computer Science,TP Final,Dana Violet,5.714286
Computer Science,TP8,Dana Violet,3.3333333
Computer Science,TP6,Grace Azure,1.0
Computer Science,TP Final,Grace Azure,4.857143
Computer Science,TP8,Grace Azure,7.3333335
Computer Science,TP9,Grace Azure,3.6666667
Computer Science,TP Final,Dana Cyan,2.7142856
Computer Science,TP5,Dana Cyan,3.6666667
Computer Science,TP7,Dana Cyan,5.3333335
Computer Science,TP8,Dana Cyan,4.3333335
Computer Science,TP9,Kelly Cyan,5.3333335
Computer Science,TP5,Kelly Cyan,4.6666665
Computer Science,TP4,Kelly Cyan,5.625
Computer Science,TP Final,Kelly Cyan,5.571429
Computer Science,TP5,Liam Red,4.3333335
Computer Science,TP Final,Liam Red,3.7142856
Computer Science,TP7,Liam Red,4.0
Computer Science,TP Final,Dana Azure,4.285714
Computer Science,TP9,Olivia Green,8.333333
Computer Science,TP4,Olivia Green,5.0
Computer Science,TP10,Olivia Green,1.6666666
Computer Science,TP7,Paul Indigo,6.0
Computer Science,TP Final,Paul Indigo,5.142857
Computer Science,TP8,Paul Indigo,2.0
Computer Science,TP6,Rita Black,3.0
Computer Science,TP5,Rita Black,4.0
Computer Science,TP9,Eve Pink,4.3333335
Computer Science,TP Final,Eve Pink,3.5714285
Computer Science,TP10,Hank Green,8.666667
Computer Science,TP8,Hank Green,4.0
Computer Science,TP5,Hank Green,5.3333335
Computer Science,TP7,Hank Green,6.3333335
Computer Science,TP Final,Hank Green,3.8333333
Computer Science,TP3,Ivy Azure,5.892857
Computer Science,TP Final,Ivy Azure,7.0
Computer Science,TP6,Ivy Azure,4.0
Computer Science,TP10,Ivy Azure,5.0
Computer Science,TP Final,Eve Johnson,5.0
Computer Science,TP8,Eve Johnson,6.0
Computer Science,TP7,Rita Johnson,7.3333335
Computer Science,TP6,Rita Johnson,4.3333335
Computer Science,TP Final,Rita Johnson,2.142857
Computer Science,TP6,Charlie Yellow,3.0
Computer Science,TP Final,Charlie Yellow,5.571429
Computer Science,TP8,Charlie Yellow,5.0
Computer Science,TP10,Frank Davis,4.3333335
Computer Science,TP7,Frank Davis,5.0
Computer Science,TP8,Frank Davis,3.0
Computer Science,TP Final,Paul Orange,5.428571
Computer Science,TP5,Paul Orange,7.3333335
Computer Science,TP Final,Jack Magenta,4.142857
Computer Science,TP8,Grace Cyan,7.6666665
Computer Science,TP Final,Quincy Purple,4.714286
Computer Science,TP10,Quincy Purple,5.6666665
Computer Science,TP5,Quincy Purple,4.6666665
Computer Science,TP6,Quincy Purple,5.3333335
Computer Science,TP Final,Ivy Red,4.571429
Computer Science,TP9,Ivy Red,8.333333
Computer Science,TP5,Ivy Red,5.3333335
Computer Science,TP Final,Dana Davis,7.285714
Computer Science,TP8,Dana Davis,7.3333335
Computer Science,TP1,Kelly Black,5.571429
Computer Science,TP Final,Kelly Black,5.714286
Computer Science,TP6,Kelly Black,7.0
Computer Science,TP8,Kelly Black,4.0
Computer Science,TP9,Kelly Black,7.3333335
Computer Science,TP Final,Kelly Magenta,5.0
Computer Science,TP5,Kelly Magenta,5.3333335
Computer Science,TP8,Kelly Magenta,5.6666665
Computer Science,TP4,Ivy Davis,6.125
Computer Science,TP9,Ivy Davis,6.3333335
Computer Science,TP5,Ivy Davis,4.6666665
Computer Science,TP Final,Sam Red,5.857143
Computer Science,TP5,Sam Red,5.3333335
Computer Science,TP9,Sam Red,6.6666665
Computer Science,TP7,Rita Red,4.3333335
Computer Science,TP Final,Kelly Violet,4.428571
Computer Science,TP8,Liam Davis,6.6666665
Computer Science,TP Final,Kelly Beige,5.0
Computer Science,TP5,Kelly Beige,1.3333334
Computer Science,TP4,Kelly Beige,4.75
Computer Science,TP8,Kelly Beige,3.0
Computer Science,TP Final,Jack Pink,6.0
Computer Science,TP5,Jack Pink,5.6666665
Computer Science,TP8,Jack Pink,4.6666665
Computer Science,TP Final,Paul Yellow,5.428571
Computer Science,TP9,Paul Yellow,5.3333335
Computer Science,TP10,Liam Cyan,4.3333335
Computer Science,TP Final,Liam Cyan,5.571429
Computer Science,TP9,Liam Cyan,3.6666667
Computer Science,TP6,Liam Cyan,7.3333335
Computer Science,TP5,Liam Azure,7.0
Computer Science,TP8,Liam Azure,7.6666665
Computer Science,TP10,Liam Azure,5.3333335
Computer Science,TP Final,Liam Azure,7.571429
Computer Science,TP Final,Nick Gray,6.714286
Computer Science,TP5,Nick Gray,6.6666665
Computer Science,TP9,Nick Gray,3.6666667
Computer Science,TP10,Grace Yellow,6.3333335
Computer Science,TP9,Grace Yellow,6.6666665
Computer Science,TP Final,Grace Yellow,4.571429
Computer Science,TP8,Nick Azure,4.6666665
Computer Science,TP5,Nick Azure,5.0
Computer Science,TP3,Eve Green,4.071429
Computer Science,TP Final,Eve Green,4.0
Computer Science,TP7,Eve Green,3.6666667
Computer Science,TP8,Eve Green,6.3333335
Computer Science,TP8,Quincy Magenta,3.3333333
Computer Science,TP7,Quincy Magenta,7.0
Computer Science,TP10,Quincy Green,6.0
Computer Science,TP Final,Quincy Green,4.571429
Computer Science,TP6,Mona Black,3.6666667
Computer Science,TP Final,Sam Black,5.428571
Computer Science,TP6,Sam Black,5.0
Computer Science,TP10,Sam Black,4.3333335
Computer Science,TP7,Sam Magenta,4.6666665
Computer Science,TP5,Sam Magenta,6.0
Computer Science,TP10,Quincy Brown,4.3333335
Computer Science,TP7,Quincy Brown,6.3333335
Computer Science,TP9,Quincy Brown,7.6666665
Computer Science,TP Final,Quincy Brown,5.428571
Computer Science,TP5,Quincy Brown,8.0
Computer Science,TP4,Nick Davis,4.125
Computer Science,TP Final,Nick Davis,4.428571
Computer Science,TP5,Nick Davis,2.3333333
Computer Science,TP7,Nick Davis,7.5
Computer Science,TP2,Frank Azure,4.142857
Computer Science,TP4,Frank Azure,4.25
Computer Science,TP Final,Frank Azure,4.142857
Computer Science,TP9,Frank Azure,5.3333335
Computer Science,TP5,Frank Azure,4.6666665
Computer Science,TP10,Frank Azure,6.3333335
Computer Science,TP9,Charlie Gray,7.6666665
Computer Science,TP Final,Charlie Gray,4.857143
Computer Science,TP8,Charlie Gray,5.0
Computer Science,TP4,Olivia White,3.625
Computer Science,TP Final,Olivia White,4.6666665
Computer Science,TP6,Olivia White,3.3333333
Computer Science,TP9,Kelly Pink,7.6666665
Computer Science,TP6,Kelly Pink,3.3333333
Computer Science,TP9,Dana Purple,3.3333333
Computer Science,TP8,Dana Purple,4.3333335
Computer Science,TP2,Charlie Blue,4.095238
Computer Science,TP6,Charlie Blue,6.3333335
Computer Science,TP7,Charlie Blue,3.6666667
Computer Science,TP8,Kelly Orange,5.6666665
Computer Science,TP Final,Kelly Orange,3.0
Computer Science,TP5,Kelly Orange,5.3333335
Computer Science,TP7,Sam Beige,6.3333335
Computer Science,TP5,Sam Beige,6.0
Computer Science,TP Final,Sam Beige,3.2857144
Computer Science,TP9,Sam Beige,5.6666665
Computer Science,TP1,Kelly Indigo,4.571429
Computer Science,TP Final,Kelly Indigo,4.571429
Computer Science,TP10,Kelly Indigo,3.3333333
Computer Science,TP7,Kelly Indigo,7.0
Computer Science,TP8,Eve Purple,5.0
Computer Science,TP Final,Eve Purple,4.0
Computer Science,TP5,Eve Purple,6.0
Computer Science,TP Final,Nick Indigo,4.857143
Computer Science,TP6,Nick Indigo,3.6666667
Computer Science,TP5,Nick Indigo,5.6666665
Computer Science,TP8,Paul Davis,6.6666665
Computer Science,TP4,Paul Davis,5.25
Computer Science,TP7,Paul Davis,2.3333333
Computer Science,TP8,Alice Violet,3.3333333
Computer Science,TP7,Alice Violet,5.0
Computer Science,TP5,Hank White,5.6666665
Computer Science,TP Final,Hank White,4.857143
Computer Science,TP3,Hank White,5.5
Computer Science,TP6,Hank White,5.6666665
Computer Science,TP Final,Olivia Orange,5.0
Computer Science,TP Final,Mona Yellow,4.428571
Computer Science,TP9,Mona Yellow,8.0
Computer Science,TP1,Bob Blue,4.714286
Computer Science,TP9,Bob Blue,8.0
Computer Science,TP10,Bob Blue,8.333333
Computer Science,TP7,Bob Blue,3.3333333
Computer Science,TP4,Rita Purple,4.875
Computer Science,TP3,Rita Purple,3.607143
Computer Science,TP Final,Rita Purple,6.285714
Computer Science,TP6,Rita Purple,5.3333335
Computer Science,TP10,Rita Purple,6.3333335
Computer Science,TP9,Rita Purple,2.3333333
Computer Science,TP Final,Alice Azure,5.0
Computer Science,TP5,Alice Azure,5.0
Computer Science,TP10,Alice Azure,3.6666667
Computer Science,TP10,Rita Beige,4.6666665
Computer Science,TP Final,Rita Beige,6.428571
Computer Science,TP6,Rita Beige,6.3333335
Computer Science,TP10,Paul Azure,7.6666665
Computer Science,TP Final,Paul Azure,3.857143
Computer Science,TP5,Paul Azure,2.6666667
Computer Science,TP7,Paul Azure,4.0
Computer Science,TP4,Ivy Gray,5.625
Computer Science,TP6,Ivy Gray,2.0
Computer Science,TP Final,Ivy Gray,4.571429
Computer Science,TP10,Grace Red,5.3333335
Computer Science,TP3,Nick Orange,4.5555553
Computer Science,TP10,Nick Orange,3.3333333
Computer Science,TP Final,Nick Orange,5.285714
Computer Science,TP9,Nick Orange,5.6666665
Computer Science,TP5,Nick Orange,2.3333333
Computer Science,TP9,Paul Cyan,5.0
Computer Science,TP4,Paul Cyan,4.625
Computer Science,TP10,Paul Cyan,4.6666665
Computer Science,TP7,Paul Cyan,6.3333335
Computer Science,TP7,Bob Davis,4.3333335
Computer Science,TP6,Bob Davis,7.3333335
Computer Science,TP8,Bob Davis,4.3333335
Computer Science,TP9,Jack Violet,5.0
Computer Science,TP4,Jack Violet,2.875
Computer Science,TP8,Jack Violet,2.6666667
Computer Science,TP7,Jack Violet,4.6666665
Computer Science,TP Final,Ivy Teal,5.428571
Computer Science,TP10,Ivy Teal,5.6666665
Computer Science,TP6,Jack Azure,3.6666667
Computer Science,TP7,Jack Azure,7.0
Computer Science,TP5,Jack Azure,4.0
Computer Science,TP Final,Charlie Teal,4.0
Computer Science,TP5,Charlie Teal,2.0
Computer Science,TP6,Charlie Teal,3.0
Computer Science,TP7,Charlie Teal,8.0
Computer Science,TP Final,Mona Beige,3.7142856
Computer Science,TP7,Mona Beige,5.0
Computer Science,TP10,Mona Beige,5.3333335
Computer Science,TP8,Mona Beige,5.6666665
Computer Science,TP6,Quincy White,7.6666665
Computer Science,TP5,Quincy White,6.6666665
Computer Science,TP Final,Bob Azure,4.857143
Computer Science,TP10,Bob Azure,5.3333335
Computer Science,TP8,Bob Azure,7.0
Computer Science,TP Final,Alice Magenta,5.0
Computer Science,TP8,Alice Magenta,4.6666665
Computer Science,TP10,Olivia Brown,8.666667
Computer Science,TP6,Ivy Blue,4.3333335
Computer Science,TP Final,Ivy Blue,3.857143
Computer Science,TP9,Ivy Blue,7.6666665
Computer Science,TP7,Ivy Blue,4.0
Computer Science,TP Final,Jack Davis,6.142857
Computer Science,TP10,Jack Davis,3.3333333
Computer Science,TP7,Jack Davis,8.666667
Computer Science,TP2,Frank Purple,4.142857
Computer Science,TP Final,Frank Purple,3.7142856
Computer Science,TP10,Frank Purple,5.3333335
Computer Science,TP6,Frank Purple,6.6666665
Computer Science,TP10,Olivia Johnson,4.6666665
Computer Science,TP5,Olivia Johnson,6.3333335
Computer Science,TP Final,Olivia Johnson,5.714286
Computer Science,TP8,Olivia Johnson,4.3333335
Computer Science,TP6,Olivia Johnson,5.6666665
Computer Science,TP5,Paul Brown,6.6666665
Computer Science,TP4,Alice Orange,5.5
Computer Science,TP5,Alice Orange,7.0
Computer Science,TP6,Alice Orange,5.0
Computer Science,TP Final,Alice Orange,4.714286
Computer Science,TP7,Alice Orange,3.3333333
Computer Science,TP10,Rita Violet,5.0
Computer Science,TP8,Rita Violet,6.0
Computer Science,TP Final,Ivy Magenta,5.142857
Computer Science,TP6,Ivy Magenta,2.6666667
Computer Science,TP7,Quincy Red,2.6666667
Computer Science,TP9,Quincy Red,4.6666665
Computer Science,TP6,Quincy Red,2.3333333
Computer Science,TP10,Quincy Red,4.6666665
Computer Science,TP9,Frank Beige,5.3333335
Computer Science,TP Final,Frank Beige,5.0
Computer Science,TP3,Hank Brown,5.037037
Computer Science,TP1,Hank Brown,4.7619047
Computer Science,TP10,Hank Brown,8.333333
Computer Science,TP5,Hank Brown,5.6666665
Computer Science,TP9,Hank Brown,1.0
Computer Science,TP Final,Dana Orange,3.4285715
Computer Science,TP7,Dana Orange,4.0
Computer Science,TP Final,Nick Brown,6.0
Computer Science,TP8,Nick Brown,4.0
Computer Science,TP4,Nick Brown,5.75
Computer Science,TP5,Nick Brown,2.0
Computer Science,TP1,Quincy Davis,4.0
Computer Science,TP Final,Quincy Davis,6.0
Computer Science,TP4,Quincy Davis,5.625
Computer Science,TP8,Quincy Davis,7.0
Computer Science,TP Final,Eve Orange,5.857143
Computer Science,TP8,Eve Orange,6.3333335
Computer Science,TP7,Eve Orange,7.0
Computer Science,TP10,Eve Orange,7.3333335
Computer Science,TP Final,Eve Red,7.142857
Computer Science,TP10,Grace White,7.0
Computer Science,TP Final,Grace White,5.428571
Computer Science,TP5,Grace White,6.0
Computer Science,TP9,Grace White,6.6666665
Computer Science,TP6,Grace White,4.3333335
Computer Science,TP Final,Charlie Cyan,5.0
Computer Science,TP7,Charlie Cyan,5.3333335
Computer Science,TP9,Charlie Cyan,3.3333333
Computer Science,TP5,Charlie Cyan,2.0
Computer Science,TP7,Charlie Green,4.0
Computer Science,TP9,Dana Yellow,7.0
Computer Science,TP7,Dana Yellow,5.3333335
Computer Science,TP Final,Dana Yellow,4.142857
Computer Science,TP8,Dana Yellow,4.0
Computer Science,TP6,Dana Yellow,4.0
Computer Science,TP5,Rita Teal,8.0
Computer Science,TP Final,Rita Teal,5.428571
Computer Science,TP3,Rita Teal,4.785714
Computer Science,TP8,Rita Teal,5.3333335
Computer Science,TP7,Rita Teal,3.3333333
Computer Science,TP8,Dana Black,3.6666667
Computer Science,TP10,Dana Black,5.0
Computer Science,TP Final,Dana Black,4.714286
Computer Science,TP5,Dana Black,5.6666665
Computer Science,TP6,Dana Black,5.3333335
Computer Science,TP Final,Olivia Violet,4.714286
Computer Science,TP5,Olivia Violet,4.6666665
Computer Science,TP3,Olivia Violet,4.464286
Computer Science,TP7,Rita Blue,7.0
Computer Science,TP6,Rita Blue,6.0
Computer Science,TP5,Rita Blue,5.3333335
Computer Science,TP Final,Sam Teal,5.714286
Computer Science,TP9,Sam Teal,5.6666665
Computer Science,TP Final,Paul Purple,4.0
Computer Science,TP6,Paul Purple,4.0
Computer Science,TP9,Paul Purple,4.3333335
Computer Science,TP9,Eve Yellow,5.3333335
Computer Science,TP Final,Eve Yellow,4.142857
Computer Science,TP10,Eve Yellow,6.0
Computer Science,TP8,Rita Azure,4.3333335
Computer Science,TP Final,Rita Azure,3.857143
Computer Science,TP6,Rita Azure,5.6666665
Computer Science,TP Final,Ivy Black,2.2857144
Computer Science,TP6,Ivy Black,4.6666665
Computer Science,TP7,Ivy Black,6.6666665
Computer Science,TP8,Ivy Black,3.6666667
Computer Science,TP Final,Sam Blue,3.0
Computer Science,TP4,Sam Blue,6.125
Computer Science,TP8,Sam Blue,6.0
Computer Science,TP10,Sam Blue,3.6666667
Computer Science,TP4,Rita Gray,4.0
Computer Science,TP5,Rita Gray,5.3333335
Computer Science,TP10,Rita Gray,3.0
Computer Science,TP Final,Ivy Violet,4.857143
Computer Science,TP6,Ivy Violet,2.3333333
Computer Science,TP7,Ivy Violet,6.6666665
Computer Science,TP7,Liam Black,5.6666665
Computer Science,TP8,Liam Black,5.6666665
Computer Science,TP1,Bob Teal,5.285714
Computer Science,TP5,Bob Teal,6.3333335
Computer Science,TP Final,Bob Teal,5.142857
Computer Science,TP2,Frank Red,6.0
Computer Science,TP Final,Frank Red,7.571429
Computer Science,TP10,Frank Red,3.6666667
Computer Science,TP7,Rita Davis,6.3333335
Computer Science,TP Final,Rita Davis,5.857143
Computer Science,TP8,Rita Davis,6.3333335
Computer Science,TP Final,Alice Cyan,5.857143
Computer Science,TP9,Alice Cyan,6.0
Computer Science,TP6,Alice Cyan,7.0
Computer Science,TP6,Eve Beige,7.6666665
Computer Science,TP5,Eve Beige,3.3333333
Computer Science,TP Final,Eve Beige,5.285714
Computer Science,TP8,Eve Beige,5.3333335
Computer Science,TP Final,Frank Black,4.428571
Computer Science,TP Final,Charlie Purple,5.0
Computer Science,TP9,Charlie Purple,6.3333335
Computer Science,TP7,Jack Indigo,6.6666665
Computer Science,TP Final,Jack Indigo,6.857143
Computer Science,TP6,Jack Indigo,5.3333335
Computer Science,TP5,Jack Indigo,2.0
Computer Science,TP9,Quincy Violet,2.6666667
Computer Science,TP8,Quincy Violet,5.6666665
Computer Science,TP Final,Quincy Violet,6.0
Computer Science,TP5,Quincy Violet,7.6666665
Computer Science,TP Final,Mona Purple,4.857143
Computer Science,TP9,Mona Purple,4.3333335
Computer Science,TP10,Alice Brown,4.3333335
Computer Science,TP5,Alice Brown,2.3333333
Computer Science,TP9,Alice Brown,1.6666666
Computer Science,TP8,Bob Gray,5.3333335
Computer Science,TP10,Bob Gray,6.6666665
Computer Science,TP10,Liam Yellow,6.6666665
Computer Science,TP1,Liam Yellow,4.3333335
Computer Science,TP8,Liam Yellow,2.3333333
Computer Science,TP Final,Mona Davis,3.5
Computer Science,TP5,Mona Davis,4.6666665
Computer Science,TP8,Mona Davis,1.6666666
Computer Science,TP6,Mona Davis,4.3333335
Computer Science,TP9,Hank Blue,4.3333335
Computer Science,TP10,Hank Blue,6.3333335
Computer Science,TP3,Hank Gray,4.892857
Computer Science,TP Final,Hank Gray,3.4285715
Computer Science,TP7,Hank Gray,4.0
Computer Science,TP Final,Alice Yellow,6.714286
Computer Science,TP9,Alice Yellow,0.6666667
Computer Science,TP7,Alice Yellow,2.3333333
Computer Science,TP7,Hank Teal,6.3333335
Computer Science,TP Final,Hank Teal,4.142857
Computer Science,TP8,Hank Teal,6.6666665
Computer Science,TP6,Hank Teal,4.6666665
Computer Science,TP2,Bob Magenta,5.428571
Computer Science,TP Final,Bob Magenta,4.0
Computer Science,TP6,Bob Magenta,5.0
Computer Science,TP5,Bob Magenta,6.0
Computer Science,TP6,Frank Indigo,7.0
Computer Science,TP8,Frank Indigo,6.6666665
Computer Science,TP Final,Frank Indigo,4.857143
Computer Science,TP5,Nick Violet,3.3333333
Computer Science,TP9,Olivia Pink,3.0
Computer Science,TP Final,Olivia Pink,4.285714
Computer Science,TP10,Olivia Pink,4.0
Computer Science,TP7,Quincy Azure,6.0
Computer Science,TP9,Quincy Azure,2.3333333
Computer Science,TP5,Quincy Azure,3.0
Computer Science,TP8,Quincy Azure,5.0
Computer Science,TP6,Quincy Azure,2.6666667
Computer Science,TP5,Nick Blue,5.0
Computer Science,TP Final,Nick Blue,4.428571
Computer Science,TP10,Nick Blue,4.6666665
Computer Science,TP7,Mona Johnson,3.6666667
Computer Science,TP Final,Mona Johnson,3.142857
Computer Science,TP6,Mona Johnson,5.6666665
Computer Science,TP10,Mona Johnson,5.6666665
Computer Science,TP9,Dana Gray,7.3333335
Computer Science,TP10,Dana Gray,8.333333
Computer Science,TP Final,Frank Violet,4.857143
Computer Science,TP7,Frank Violet,7.0
Computer Science,TP Final,Hank Violet,4.571429
Computer Science,TP10,Hank Violet,2.3333333
Computer Science,TP3,Nick Teal,4.4074073
Computer Science,TP Final,Nick Teal,3.4285715
Computer Science,TP9,Nick Teal,3.6666667
Computer Science,TP10,Nick Teal,7.3333335
Computer Science,TP9,Ivy Indigo,6.6666665
Computer Science,TP Final,Ivy Indigo,4.857143
Computer Science,TP Final,Mona Blue,6.714286
Computer Science,TP8,Mona Blue,4.0
Computer Science,TP6,Mona Blue,4.3333335
Computer Science,TP10,Dana Red,5.0
Computer Science,TP Final,Dana Red,4.857143
Computer Science,TP5,Dana Red,6.0
Computer Science,TP9,Grace Purple,3.3333333
Computer Science,TP5,Quincy Gray,2.0
Computer Science,TP9,Quincy Gray,3.3333333
Computer Science,TP7,Quincy Gray,4.3333335
Computer Science,TP8,Bob Black,2.3333333
Computer Science,TP7,Mona Teal,8.0
Computer Science,TP9,Mona Teal,5.0
Computer Science,TP Final,Mona Teal,4.285714
Computer Science,TP5,Mona Teal,3.0
Computer Science,TP6,Mona Teal,1.6666666
Computer Science,TP4,Mona Teal,7.0
Computer Science,TP10,Mona Teal,6.6666665
Computer Science,TP Final,Dana Teal,5.857143
Computer Science,TP5,Dana Teal,6.3333335
Computer Science,TP6,Dana Teal,8.666667
Computer Science,TP7,Dana Teal,4.0
Computer Science,TP1,Olivia Indigo,5.142857
Computer Science,TP10,Olivia Indigo,7.0
Computer Science,TP7,Olivia Indigo,2.3333333
Computer Science,TP8,Olivia Indigo,6.3333335
Computer Science,TP4,Olivia Indigo,4.75
Computer Science,TP9,Olivia Indigo,4.3333335
Computer Science,TP7,Rita Green,4.6666665
Computer Science,TP Final,Rita Green,4.714286
Computer Science,TP9,Rita Green,4.6666665
Computer Science,TP Final,Charlie Johnson,2.857143
Computer Science,TP Final,Jack Cyan,6.142857
Computer Science,TP5,Jack Cyan,4.6666665
Computer Science,TP10,Jack Cyan,2.0
Computer Science,TP7,Jack Cyan,5.3333335
Computer Science,TP10,Nick Magenta,7.6666665
Computer Science,TP7,Nick Magenta,5.0
Computer Science,TP Final,Eve Magenta,5.428571
Computer Science,TP6,Eve Magenta,6.0
Computer Science,TP Final,Kelly Azure,5.571429
Computer Science,TP9,Frank Magenta,4.6666665
Computer Science,TP6,Frank Magenta,4.0
Computer Science,TP6,Kelly Purple,6.0
Computer Science,TP8,Kelly Purple,4.3333335
Computer Science,TP7,Kelly Purple,3.6666667
Computer Science,TP5,Mona Gray,4.6666665
Computer Science,TP Final,Bob Red,5.714286
Computer Science,TP7,Bob Red,2.6666667
Computer Science,TP Final,Dana Blue,4.0
Computer Science,TP8,Dana Blue,4.0
Computer Science,TP9,Liam Teal,5.6666665
Computer Science,TP Final,Eve Gray,4.285714
Computer Science,TP7,Eve Gray,5.6666665
Computer Science,TP8,Eve Gray,4.6666665
Computer Science,TP6,Eve Gray,1.6666666
Computer Science,TP5,Eve Gray,5.0
Computer Science,TP9,Olivia Cyan,2.6666667
Computer Science,TP Final,Dana Magenta,6.714286
Computer Science,TP7,Dana Magenta,7.3333335
Computer Science,TP8,Charlie Indigo,1.6666666
Computer Science,TP6,Charlie Indigo,8.333333
Computer Science,TP10,Charlie Indigo,3.0
Computer Science,TP6,Sam Gray,4.6666665
Computer Science,TP10,Sam Gray,7.0
Computer Science,TP Final,Sam Gray,6.285714
Computer Science,TP8,Sam Orange,8.666667
Computer Science,TP4,Alice Purple,2.875
Computer Science,TP Final,Alice Purple,5.285714
Computer Science,TP10,Alice Purple,2.6666667
Computer Science,TP5,Charlie Azure,5.3333335
Computer Science,TP7,Charlie Azure,3.3333333
Computer Science,TP8,Charlie Azure,1.6666666
Computer Science,TP Final,Charlie Azure,5.142857
Computer Science,TP10,Charlie Azure,6.0
Computer Science,TP Final,Eve Blue,5.714286
